0 OPEN 
13388 NODE 2d3b81629b42a0bec94da9c39c89aaf2_4fbf1f3b7709cda79768f7c0d2235d77
13391 RULEATTEMPT d9c607cd8dcffa1c1e48e94a7002b938_2d3b81629b42a0bec94da9c39c89aaf2_4fbf1f3b7709cda79768f7c0d2235d77
13394 RULEATTEMPT d9c607cd8dcffa1c1e48e94a7002b938_2d3b81629b42a0bec94da9c39c89aaf2_4fbf1f3b7709cda79768f7c0d2235d77
13400 RULE d9c607cd8dcffa1c1e48e94a7002b938_2d3b81629b42a0bec94da9c39c89aaf2_4fbf1f3b7709cda79768f7c0d2235d77_1f14cce547895fa7a3aa182d836ee190_4fbf1f3b7709cda79768f7c0d2235d77
13403 NODE 1f14cce547895fa7a3aa182d836ee190_4fbf1f3b7709cda79768f7c0d2235d77
13406 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_1f14cce547895fa7a3aa182d836ee190_4fbf1f3b7709cda79768f7c0d2235d77
13409 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_1f14cce547895fa7a3aa182d836ee190_4fbf1f3b7709cda79768f7c0d2235d77
13414 RULE b4c2b7c2866edc0dddc43f3f1759b197_1f14cce547895fa7a3aa182d836ee190_4fbf1f3b7709cda79768f7c0d2235d77_409aa6d7f64c76fbd5be04787afaffa9_4fbf1f3b7709cda79768f7c0d2235d77
13418 NODE 409aa6d7f64c76fbd5be04787afaffa9_4fbf1f3b7709cda79768f7c0d2235d77
13421 RULEATTEMPT 916242db9e74b99a3c72602f1b27dde7_409aa6d7f64c76fbd5be04787afaffa9_4fbf1f3b7709cda79768f7c0d2235d77
13423 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_409aa6d7f64c76fbd5be04787afaffa9_4fbf1f3b7709cda79768f7c0d2235d77
13426 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_409aa6d7f64c76fbd5be04787afaffa9_4fbf1f3b7709cda79768f7c0d2235d77
13431 RULE d70c29635e7b8c5d8f8eb28e12504afe_409aa6d7f64c76fbd5be04787afaffa9_4fbf1f3b7709cda79768f7c0d2235d77_b69e90d9428baffdc74ce3896408337b_4fbf1f3b7709cda79768f7c0d2235d77
13435 NODE b69e90d9428baffdc74ce3896408337b_4fbf1f3b7709cda79768f7c0d2235d77
13438 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_b69e90d9428baffdc74ce3896408337b_4fbf1f3b7709cda79768f7c0d2235d77
13441 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_b69e90d9428baffdc74ce3896408337b_4fbf1f3b7709cda79768f7c0d2235d77
13446 RULE 291ce9beef952b406a4d9edcac79f490_b69e90d9428baffdc74ce3896408337b_4fbf1f3b7709cda79768f7c0d2235d77_a4599ace67ef3261087b88bb672eb9_4fbf1f3b7709cda79768f7c0d2235d77
13449 NODE a4599ace67ef3261087b88bb672eb9_4fbf1f3b7709cda79768f7c0d2235d77
13452 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_a4599ace67ef3261087b88bb672eb9_4fbf1f3b7709cda79768f7c0d2235d77
13455 RULEATTEMPT 4b844012a063e705ad9eb28f3eba64bf_a4599ace67ef3261087b88bb672eb9_4fbf1f3b7709cda79768f7c0d2235d77
13458 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_a4599ace67ef3261087b88bb672eb9_4fbf1f3b7709cda79768f7c0d2235d77
13463 RULE 82b79a931ab623dfc71ee41713422d62_a4599ace67ef3261087b88bb672eb9_4fbf1f3b7709cda79768f7c0d2235d77_e60bfbaa4d29c7eb844165893d1d6a14_4fbf1f3b7709cda79768f7c0d2235d77
13466 NODE e60bfbaa4d29c7eb844165893d1d6a14_4fbf1f3b7709cda79768f7c0d2235d77
13469 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_e60bfbaa4d29c7eb844165893d1d6a14_4fbf1f3b7709cda79768f7c0d2235d77
13473 RULEATTEMPT 6f880c8b33c88f48a493e070025e3d17_e60bfbaa4d29c7eb844165893d1d6a14_4fbf1f3b7709cda79768f7c0d2235d77
13475 RULEATTEMPT 7c7ae5fc45bf6fbbad0993ad67638289_e60bfbaa4d29c7eb844165893d1d6a14_4fbf1f3b7709cda79768f7c0d2235d77
13478 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_e60bfbaa4d29c7eb844165893d1d6a14_4fbf1f3b7709cda79768f7c0d2235d77
13483 RULE 4b74905c7ba10fc34356bd0623ddc3d1_e60bfbaa4d29c7eb844165893d1d6a14_4fbf1f3b7709cda79768f7c0d2235d77_7efd9632baa8f188ea400e774964372f_4fbf1f3b7709cda79768f7c0d2235d77
13487 NODE 7efd9632baa8f188ea400e774964372f_4fbf1f3b7709cda79768f7c0d2235d77
13490 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_7efd9632baa8f188ea400e774964372f_4fbf1f3b7709cda79768f7c0d2235d77
13492 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_7efd9632baa8f188ea400e774964372f_4fbf1f3b7709cda79768f7c0d2235d77
13498 RULE 770d0992f983ca9c1371665c9fd772f6_7efd9632baa8f188ea400e774964372f_4fbf1f3b7709cda79768f7c0d2235d77_a9637bb0af68458d1abf391afe150741_4fbf1f3b7709cda79768f7c0d2235d77
13501 NODE a9637bb0af68458d1abf391afe150741_4fbf1f3b7709cda79768f7c0d2235d77
13505 RULEATTEMPT 3a13d82d3b78e99607e3009e791648a_a9637bb0af68458d1abf391afe150741_4fbf1f3b7709cda79768f7c0d2235d77
13507 RULEATTEMPT 574fefe39144d7b36989c34dd587c21e_a9637bb0af68458d1abf391afe150741_4fbf1f3b7709cda79768f7c0d2235d77
13510 RULEATTEMPT ea1743c54d66c424cc4828892a679a45_a9637bb0af68458d1abf391afe150741_4fbf1f3b7709cda79768f7c0d2235d77
13513 RULEATTEMPT af5d713042e4a119a027af48fea635b5_a9637bb0af68458d1abf391afe150741_4fbf1f3b7709cda79768f7c0d2235d77
13516 RULEATTEMPT 6a058841ed4bb60873d493c58cf5bdd4_a9637bb0af68458d1abf391afe150741_4fbf1f3b7709cda79768f7c0d2235d77
13518 RULEATTEMPT af5d713042e4a119a027af48fea635b5_a9637bb0af68458d1abf391afe150741_4fbf1f3b7709cda79768f7c0d2235d77
13524 RULE af5d713042e4a119a027af48fea635b5_a9637bb0af68458d1abf391afe150741_4fbf1f3b7709cda79768f7c0d2235d77_4f94a1b19e86ce47e5c9b04a7efe938c_4fbf1f3b7709cda79768f7c0d2235d77
13527 NODE 4f94a1b19e86ce47e5c9b04a7efe938c_4fbf1f3b7709cda79768f7c0d2235d77
13530 RULEATTEMPT 52f89835c9c3b150fbbe1113f1c086af_4f94a1b19e86ce47e5c9b04a7efe938c_4fbf1f3b7709cda79768f7c0d2235d77
13533 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_4f94a1b19e86ce47e5c9b04a7efe938c_4fbf1f3b7709cda79768f7c0d2235d77
13535 RULEATTEMPT 52f89835c9c3b150fbbe1113f1c086af_4f94a1b19e86ce47e5c9b04a7efe938c_4fbf1f3b7709cda79768f7c0d2235d77
13541 RULE 52f89835c9c3b150fbbe1113f1c086af_4f94a1b19e86ce47e5c9b04a7efe938c_4fbf1f3b7709cda79768f7c0d2235d77_d75baf825030d01bd9ca9c79d25f0a64_4fbf1f3b7709cda79768f7c0d2235d77
13544 NODE d75baf825030d01bd9ca9c79d25f0a64_4fbf1f3b7709cda79768f7c0d2235d77
13547 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_d75baf825030d01bd9ca9c79d25f0a64_4fbf1f3b7709cda79768f7c0d2235d77
13550 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_d75baf825030d01bd9ca9c79d25f0a64_4fbf1f3b7709cda79768f7c0d2235d77
13555 RULE 7967e33c9f0e16c69b28583f66b0bf4a_d75baf825030d01bd9ca9c79d25f0a64_4fbf1f3b7709cda79768f7c0d2235d77_c30fb55503e6ce2e4f4bac2e9d5eb3f2_4fbf1f3b7709cda79768f7c0d2235d77
13558 NODE c30fb55503e6ce2e4f4bac2e9d5eb3f2_4fbf1f3b7709cda79768f7c0d2235d77
13561 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_c30fb55503e6ce2e4f4bac2e9d5eb3f2_4fbf1f3b7709cda79768f7c0d2235d77
13564 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_c30fb55503e6ce2e4f4bac2e9d5eb3f2_4fbf1f3b7709cda79768f7c0d2235d77
13569 RULE 9461a3a129367c3823560d3ade70f976_c30fb55503e6ce2e4f4bac2e9d5eb3f2_4fbf1f3b7709cda79768f7c0d2235d77_3c8b97d141a7d626c00b4aac86995a27_4fbf1f3b7709cda79768f7c0d2235d77
13575 Z3QUERY 4b34fb85074e7f98f113f83c95dfa486
13583 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
13589 SRULE b0423371014640855295edf04998830c_3c8b97d141a7d626c00b4aac86995a27_4fbf1f3b7709cda79768f7c0d2235d77_b80c88f650b8bee8a40b3fec6b8ecdad_4fbf1f3b7709cda79768f7c0d2235d77
13595 Z3QUERY c50f747084feb8e1347327bcca079ca
13603 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
13609 SRULE d963a5f1675c7983986cfcbd43c5a6a8_b80c88f650b8bee8a40b3fec6b8ecdad_4fbf1f3b7709cda79768f7c0d2235d77_51e8023abf9331041f8bd712fab38bd5_4fbf1f3b7709cda79768f7c0d2235d77
13613 NODE 51e8023abf9331041f8bd712fab38bd5_4fbf1f3b7709cda79768f7c0d2235d77
13616 RULEATTEMPT 6637172e4b67e408d232e31ed5be01ed_51e8023abf9331041f8bd712fab38bd5_4fbf1f3b7709cda79768f7c0d2235d77
13619 RULEATTEMPT 6637172e4b67e408d232e31ed5be01ed_51e8023abf9331041f8bd712fab38bd5_4fbf1f3b7709cda79768f7c0d2235d77
13625 RULE 6637172e4b67e408d232e31ed5be01ed_51e8023abf9331041f8bd712fab38bd5_4fbf1f3b7709cda79768f7c0d2235d77_33cfad6c949f86102b783c28c649cc96_4fbf1f3b7709cda79768f7c0d2235d77
13628 IMPLICATION 4fbf1f3b7709cda79768f7c0d2235d77_69ee204525e19a56a014005632801713
13633 Z3QUERY 4b329b31768e42e9e9bfe6b8873617a4
13641 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
13647 SRULE b00d89a63ee7918d6dfd602651f2f925_33cfad6c949f86102b783c28c649cc96_4fbf1f3b7709cda79768f7c0d2235d77_3767b886132e927a2d7ca4f11cb3738f_4fbf1f3b7709cda79768f7c0d2235d77
13651 NODE 3767b886132e927a2d7ca4f11cb3738f_4fbf1f3b7709cda79768f7c0d2235d77
13654 RULEATTEMPT c644cb6361f7784b828efe6593d6fd11_3767b886132e927a2d7ca4f11cb3738f_4fbf1f3b7709cda79768f7c0d2235d77
13657 RULEATTEMPT c644cb6361f7784b828efe6593d6fd11_3767b886132e927a2d7ca4f11cb3738f_4fbf1f3b7709cda79768f7c0d2235d77
13662 RULE c644cb6361f7784b828efe6593d6fd11_3767b886132e927a2d7ca4f11cb3738f_4fbf1f3b7709cda79768f7c0d2235d77_79cd9720297d1d541862e84ab92c4a0d_4fbf1f3b7709cda79768f7c0d2235d77
13666 NODE 79cd9720297d1d541862e84ab92c4a0d_4fbf1f3b7709cda79768f7c0d2235d77
13669 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_79cd9720297d1d541862e84ab92c4a0d_4fbf1f3b7709cda79768f7c0d2235d77
13671 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_79cd9720297d1d541862e84ab92c4a0d_4fbf1f3b7709cda79768f7c0d2235d77
13677 RULE b4c2b7c2866edc0dddc43f3f1759b197_79cd9720297d1d541862e84ab92c4a0d_4fbf1f3b7709cda79768f7c0d2235d77_4651c83cec054f3dd1b1656de72ea32e_4fbf1f3b7709cda79768f7c0d2235d77
13680 NODE 4651c83cec054f3dd1b1656de72ea32e_4fbf1f3b7709cda79768f7c0d2235d77
13683 RULEATTEMPT 916242db9e74b99a3c72602f1b27dde7_4651c83cec054f3dd1b1656de72ea32e_4fbf1f3b7709cda79768f7c0d2235d77
13686 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_4651c83cec054f3dd1b1656de72ea32e_4fbf1f3b7709cda79768f7c0d2235d77
13689 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_4651c83cec054f3dd1b1656de72ea32e_4fbf1f3b7709cda79768f7c0d2235d77
13694 RULE d70c29635e7b8c5d8f8eb28e12504afe_4651c83cec054f3dd1b1656de72ea32e_4fbf1f3b7709cda79768f7c0d2235d77_fe0bb2c2a4eccc5a1131d3c7e936fdb5_4fbf1f3b7709cda79768f7c0d2235d77
13702 NODE fe0bb2c2a4eccc5a1131d3c7e936fdb5_4fbf1f3b7709cda79768f7c0d2235d77
13705 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_fe0bb2c2a4eccc5a1131d3c7e936fdb5_4fbf1f3b7709cda79768f7c0d2235d77
13708 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_fe0bb2c2a4eccc5a1131d3c7e936fdb5_4fbf1f3b7709cda79768f7c0d2235d77
13713 RULE 291ce9beef952b406a4d9edcac79f490_fe0bb2c2a4eccc5a1131d3c7e936fdb5_4fbf1f3b7709cda79768f7c0d2235d77_129a019ee2f26319b04a7133f1a64915_4fbf1f3b7709cda79768f7c0d2235d77
13717 NODE 129a019ee2f26319b04a7133f1a64915_4fbf1f3b7709cda79768f7c0d2235d77
13719 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_129a019ee2f26319b04a7133f1a64915_4fbf1f3b7709cda79768f7c0d2235d77
13723 RULEATTEMPT 4b844012a063e705ad9eb28f3eba64bf_129a019ee2f26319b04a7133f1a64915_4fbf1f3b7709cda79768f7c0d2235d77
13725 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_129a019ee2f26319b04a7133f1a64915_4fbf1f3b7709cda79768f7c0d2235d77
13730 RULE 82b79a931ab623dfc71ee41713422d62_129a019ee2f26319b04a7133f1a64915_4fbf1f3b7709cda79768f7c0d2235d77_bb123e521f86d4ade30fb2c335ab8971_4fbf1f3b7709cda79768f7c0d2235d77
13734 NODE bb123e521f86d4ade30fb2c335ab8971_4fbf1f3b7709cda79768f7c0d2235d77
13737 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_bb123e521f86d4ade30fb2c335ab8971_4fbf1f3b7709cda79768f7c0d2235d77
13740 RULEATTEMPT 6f880c8b33c88f48a493e070025e3d17_bb123e521f86d4ade30fb2c335ab8971_4fbf1f3b7709cda79768f7c0d2235d77
13743 RULEATTEMPT 7c7ae5fc45bf6fbbad0993ad67638289_bb123e521f86d4ade30fb2c335ab8971_4fbf1f3b7709cda79768f7c0d2235d77
13745 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_bb123e521f86d4ade30fb2c335ab8971_4fbf1f3b7709cda79768f7c0d2235d77
13751 RULE 4b74905c7ba10fc34356bd0623ddc3d1_bb123e521f86d4ade30fb2c335ab8971_4fbf1f3b7709cda79768f7c0d2235d77_3bf24d407112b2dd1a66705180f42676_4fbf1f3b7709cda79768f7c0d2235d77
13754 NODE 3bf24d407112b2dd1a66705180f42676_4fbf1f3b7709cda79768f7c0d2235d77
13757 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_3bf24d407112b2dd1a66705180f42676_4fbf1f3b7709cda79768f7c0d2235d77
13760 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_3bf24d407112b2dd1a66705180f42676_4fbf1f3b7709cda79768f7c0d2235d77
13765 RULE 770d0992f983ca9c1371665c9fd772f6_3bf24d407112b2dd1a66705180f42676_4fbf1f3b7709cda79768f7c0d2235d77_258b2d2d2f99019c928630abc03d3612_4fbf1f3b7709cda79768f7c0d2235d77
13768 NODE 258b2d2d2f99019c928630abc03d3612_4fbf1f3b7709cda79768f7c0d2235d77
13772 RULEATTEMPT 3a13d82d3b78e99607e3009e791648a_258b2d2d2f99019c928630abc03d3612_4fbf1f3b7709cda79768f7c0d2235d77
13775 RULEATTEMPT 574fefe39144d7b36989c34dd587c21e_258b2d2d2f99019c928630abc03d3612_4fbf1f3b7709cda79768f7c0d2235d77
13777 RULEATTEMPT ea1743c54d66c424cc4828892a679a45_258b2d2d2f99019c928630abc03d3612_4fbf1f3b7709cda79768f7c0d2235d77
13780 RULEATTEMPT af5d713042e4a119a027af48fea635b5_258b2d2d2f99019c928630abc03d3612_4fbf1f3b7709cda79768f7c0d2235d77
13783 RULEATTEMPT 6a058841ed4bb60873d493c58cf5bdd4_258b2d2d2f99019c928630abc03d3612_4fbf1f3b7709cda79768f7c0d2235d77
13786 RULEATTEMPT af5d713042e4a119a027af48fea635b5_258b2d2d2f99019c928630abc03d3612_4fbf1f3b7709cda79768f7c0d2235d77
13792 RULE af5d713042e4a119a027af48fea635b5_258b2d2d2f99019c928630abc03d3612_4fbf1f3b7709cda79768f7c0d2235d77_1ce8c67f11ba8e942292884385f1a0e6_4fbf1f3b7709cda79768f7c0d2235d77
13795 NODE 1ce8c67f11ba8e942292884385f1a0e6_4fbf1f3b7709cda79768f7c0d2235d77
13798 RULEATTEMPT eec2ca664e5040086c4a16c40a089988_1ce8c67f11ba8e942292884385f1a0e6_4fbf1f3b7709cda79768f7c0d2235d77
13801 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_1ce8c67f11ba8e942292884385f1a0e6_4fbf1f3b7709cda79768f7c0d2235d77
13804 RULEATTEMPT eec2ca664e5040086c4a16c40a089988_1ce8c67f11ba8e942292884385f1a0e6_4fbf1f3b7709cda79768f7c0d2235d77
13809 RULE eec2ca664e5040086c4a16c40a089988_1ce8c67f11ba8e942292884385f1a0e6_4fbf1f3b7709cda79768f7c0d2235d77_bc8518529c1c27d32c34b714517d7417_4fbf1f3b7709cda79768f7c0d2235d77
13813 NODE bc8518529c1c27d32c34b714517d7417_4fbf1f3b7709cda79768f7c0d2235d77
13816 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_bc8518529c1c27d32c34b714517d7417_4fbf1f3b7709cda79768f7c0d2235d77
13819 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_bc8518529c1c27d32c34b714517d7417_4fbf1f3b7709cda79768f7c0d2235d77
13824 RULE 7967e33c9f0e16c69b28583f66b0bf4a_bc8518529c1c27d32c34b714517d7417_4fbf1f3b7709cda79768f7c0d2235d77_8ee29b130e33d4b368936f83d16e500b_4fbf1f3b7709cda79768f7c0d2235d77
13828 NODE 8ee29b130e33d4b368936f83d16e500b_4fbf1f3b7709cda79768f7c0d2235d77
13830 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_8ee29b130e33d4b368936f83d16e500b_4fbf1f3b7709cda79768f7c0d2235d77
13833 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_8ee29b130e33d4b368936f83d16e500b_4fbf1f3b7709cda79768f7c0d2235d77
13839 RULE 9461a3a129367c3823560d3ade70f976_8ee29b130e33d4b368936f83d16e500b_4fbf1f3b7709cda79768f7c0d2235d77_bb7c7db6fa8ed32b39dae91c344dde88_4fbf1f3b7709cda79768f7c0d2235d77
13845 Z3QUERY db64915b934e3a245465bc42ab395773
13853 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
13859 SRULE b0423371014640855295edf04998830c_bb7c7db6fa8ed32b39dae91c344dde88_4fbf1f3b7709cda79768f7c0d2235d77_6a4e06cf7a3dab3b87e37cd9738c4114_4fbf1f3b7709cda79768f7c0d2235d77
13865 Z3QUERY d601ce83bd9c86eb1c70ef7cf687d4b1
13873 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
13879 SRULE d963a5f1675c7983986cfcbd43c5a6a8_6a4e06cf7a3dab3b87e37cd9738c4114_4fbf1f3b7709cda79768f7c0d2235d77_b2f89ef3f3b8af712a318e98029d8ae3_4fbf1f3b7709cda79768f7c0d2235d77
13883 NODE b2f89ef3f3b8af712a318e98029d8ae3_4fbf1f3b7709cda79768f7c0d2235d77
13886 RULEATTEMPT df7ea014a390159eb88998f0a56ad23f_b2f89ef3f3b8af712a318e98029d8ae3_4fbf1f3b7709cda79768f7c0d2235d77
13889 RULEATTEMPT df7ea014a390159eb88998f0a56ad23f_b2f89ef3f3b8af712a318e98029d8ae3_4fbf1f3b7709cda79768f7c0d2235d77
13895 RULE df7ea014a390159eb88998f0a56ad23f_b2f89ef3f3b8af712a318e98029d8ae3_4fbf1f3b7709cda79768f7c0d2235d77_bd4ca0dd7fa77f5d42966b17e985ce0c_4fbf1f3b7709cda79768f7c0d2235d77
13898 IMPLICATION 4fbf1f3b7709cda79768f7c0d2235d77_69ee204525e19a56a014005632801713
13903 Z3QUERY f6806ff61341ff34dc7e30c66e91b126
13911 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
13917 SRULE b00d89a63ee7918d6dfd602651f2f925_bd4ca0dd7fa77f5d42966b17e985ce0c_4fbf1f3b7709cda79768f7c0d2235d77_88c3429c4cbcdf0dc96c51924198bc87_4fbf1f3b7709cda79768f7c0d2235d77
13921 NODE 88c3429c4cbcdf0dc96c51924198bc87_4fbf1f3b7709cda79768f7c0d2235d77
13924 RULEATTEMPT aea43788dc30a72a107063f7d4fcda7c_88c3429c4cbcdf0dc96c51924198bc87_4fbf1f3b7709cda79768f7c0d2235d77
13927 RULEATTEMPT aea43788dc30a72a107063f7d4fcda7c_88c3429c4cbcdf0dc96c51924198bc87_4fbf1f3b7709cda79768f7c0d2235d77
13932 RULE aea43788dc30a72a107063f7d4fcda7c_88c3429c4cbcdf0dc96c51924198bc87_4fbf1f3b7709cda79768f7c0d2235d77_12c775cda4c5ef9728a94bffe1529df2_4fbf1f3b7709cda79768f7c0d2235d77
13936 NODE 12c775cda4c5ef9728a94bffe1529df2_4fbf1f3b7709cda79768f7c0d2235d77
13939 RULEATTEMPT 2d36142d44bcb7a4a969cf89fe304df5_12c775cda4c5ef9728a94bffe1529df2_4fbf1f3b7709cda79768f7c0d2235d77
13942 RULEATTEMPT 2d36142d44bcb7a4a969cf89fe304df5_12c775cda4c5ef9728a94bffe1529df2_4fbf1f3b7709cda79768f7c0d2235d77
13947 RULE 2d36142d44bcb7a4a969cf89fe304df5_12c775cda4c5ef9728a94bffe1529df2_4fbf1f3b7709cda79768f7c0d2235d77_233487bbb61890d01bb8b7ef5928b5c5_4fbf1f3b7709cda79768f7c0d2235d77
13951 NODE 233487bbb61890d01bb8b7ef5928b5c5_4fbf1f3b7709cda79768f7c0d2235d77
13954 RULEATTEMPT 916242db9e74b99a3c72602f1b27dde7_233487bbb61890d01bb8b7ef5928b5c5_4fbf1f3b7709cda79768f7c0d2235d77
13957 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_233487bbb61890d01bb8b7ef5928b5c5_4fbf1f3b7709cda79768f7c0d2235d77
13959 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_233487bbb61890d01bb8b7ef5928b5c5_4fbf1f3b7709cda79768f7c0d2235d77
13965 RULE d70c29635e7b8c5d8f8eb28e12504afe_233487bbb61890d01bb8b7ef5928b5c5_4fbf1f3b7709cda79768f7c0d2235d77_4711ee1745c7864a207f7d72edc43f5e_4fbf1f3b7709cda79768f7c0d2235d77
13968 NODE 4711ee1745c7864a207f7d72edc43f5e_4fbf1f3b7709cda79768f7c0d2235d77
13971 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_4711ee1745c7864a207f7d72edc43f5e_4fbf1f3b7709cda79768f7c0d2235d77
13974 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_4711ee1745c7864a207f7d72edc43f5e_4fbf1f3b7709cda79768f7c0d2235d77
13979 RULE 291ce9beef952b406a4d9edcac79f490_4711ee1745c7864a207f7d72edc43f5e_4fbf1f3b7709cda79768f7c0d2235d77_8f59ee284fdd8612346799aaf8e78ff1_4fbf1f3b7709cda79768f7c0d2235d77
13982 NODE 8f59ee284fdd8612346799aaf8e78ff1_4fbf1f3b7709cda79768f7c0d2235d77
13985 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_8f59ee284fdd8612346799aaf8e78ff1_4fbf1f3b7709cda79768f7c0d2235d77
13989 RULEATTEMPT 4b844012a063e705ad9eb28f3eba64bf_8f59ee284fdd8612346799aaf8e78ff1_4fbf1f3b7709cda79768f7c0d2235d77
13991 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_8f59ee284fdd8612346799aaf8e78ff1_4fbf1f3b7709cda79768f7c0d2235d77
13997 RULE 82b79a931ab623dfc71ee41713422d62_8f59ee284fdd8612346799aaf8e78ff1_4fbf1f3b7709cda79768f7c0d2235d77_c1945d6dab73c45e9ed11ea22464bf6d_4fbf1f3b7709cda79768f7c0d2235d77
14000 NODE c1945d6dab73c45e9ed11ea22464bf6d_4fbf1f3b7709cda79768f7c0d2235d77
14003 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_c1945d6dab73c45e9ed11ea22464bf6d_4fbf1f3b7709cda79768f7c0d2235d77
14006 RULEATTEMPT 6f880c8b33c88f48a493e070025e3d17_c1945d6dab73c45e9ed11ea22464bf6d_4fbf1f3b7709cda79768f7c0d2235d77
14009 RULEATTEMPT 7c7ae5fc45bf6fbbad0993ad67638289_c1945d6dab73c45e9ed11ea22464bf6d_4fbf1f3b7709cda79768f7c0d2235d77
14012 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_c1945d6dab73c45e9ed11ea22464bf6d_4fbf1f3b7709cda79768f7c0d2235d77
14018 RULE 4b74905c7ba10fc34356bd0623ddc3d1_c1945d6dab73c45e9ed11ea22464bf6d_4fbf1f3b7709cda79768f7c0d2235d77_ef9a9a4012d5ec76bf9586e7c55cb0b_4fbf1f3b7709cda79768f7c0d2235d77
14023 NODE ef9a9a4012d5ec76bf9586e7c55cb0b_4fbf1f3b7709cda79768f7c0d2235d77
14027 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_ef9a9a4012d5ec76bf9586e7c55cb0b_4fbf1f3b7709cda79768f7c0d2235d77
14030 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_ef9a9a4012d5ec76bf9586e7c55cb0b_4fbf1f3b7709cda79768f7c0d2235d77
14036 RULE 770d0992f983ca9c1371665c9fd772f6_ef9a9a4012d5ec76bf9586e7c55cb0b_4fbf1f3b7709cda79768f7c0d2235d77_25fa1ed7d3cd5b9cda4c9c6506ee4be9_4fbf1f3b7709cda79768f7c0d2235d77
14040 NODE 25fa1ed7d3cd5b9cda4c9c6506ee4be9_4fbf1f3b7709cda79768f7c0d2235d77
14043 RULEATTEMPT 3a13d82d3b78e99607e3009e791648a_25fa1ed7d3cd5b9cda4c9c6506ee4be9_4fbf1f3b7709cda79768f7c0d2235d77
14046 RULEATTEMPT 574fefe39144d7b36989c34dd587c21e_25fa1ed7d3cd5b9cda4c9c6506ee4be9_4fbf1f3b7709cda79768f7c0d2235d77
14049 RULEATTEMPT ea1743c54d66c424cc4828892a679a45_25fa1ed7d3cd5b9cda4c9c6506ee4be9_4fbf1f3b7709cda79768f7c0d2235d77
14051 RULEATTEMPT af5d713042e4a119a027af48fea635b5_25fa1ed7d3cd5b9cda4c9c6506ee4be9_4fbf1f3b7709cda79768f7c0d2235d77
14054 RULEATTEMPT 6a058841ed4bb60873d493c58cf5bdd4_25fa1ed7d3cd5b9cda4c9c6506ee4be9_4fbf1f3b7709cda79768f7c0d2235d77
14064 RULEATTEMPT af5d713042e4a119a027af48fea635b5_25fa1ed7d3cd5b9cda4c9c6506ee4be9_4fbf1f3b7709cda79768f7c0d2235d77
